xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
0.991,0.036,17,1807,1113.3354,1
1.268,0.168,11,2208,1364.5651,1
0.91,0.003,18,1207,900.0868,1
1.835,0.126,1,2812,1794.9428,1
1.123,0.141,317,2405,1407.5901,1
1.577,0.013,6,1576,2116.5164,1
1.456,0.002,53,1680,2276.547,1
1.021,0.064,6,2209,1085.1797,1
1.655,0.02,161,1580,2038.3062,1
1.412,0.069,46,2408,1543.738,1
0.8,0.01,2,2210,1013.1161,1
1.601,0.023,14,1876,2282.7556,1
1.543,0.187,9,1856,1732.9667,1
1.433,0.192,1,1811,1170.4184,1
1.862,0.02,38,1668,2038.2727,1
2.229,0.049,183,1484,2442.7949,1
2.149,0.136,11,1780,2268.4686,1
1.489,0.021,26,1572,2216.5751,1
1.091,0.031,130,932,1039.0332,1
2.643,0.002,6,1788,2757.0971,1
1.095,0.151,96,2207,1404.6238,1
1.682,0.037,180,1288,2696.1276,1
1.264,0.036,11,2609,1444.6203,1
2.162,0.116,122,1572,2150.4562,1
1.372,0.157,6,1652,1625.8642,1
1.093,0.114,10,1808,1170.4184,1
2.023,0.231,1,2664,1916.1891,1
1.349,0.171,2,1752,1278.3879,1
1.416,0.093,7,2010,1140.2157,1
3.394,0.444,1,2864,1916.1891,1
3.409,0.619,1,1828,1612.825,1
1.923,0.077,16,1988,2409.6848,1
1.321,0.039,2,2611,1616.8785,1
6.153,0.672,1,3976,2214.5622,1
0.99,0.052,36,1807,1200.4044,1
1.527,0.18,2,1960,1858.1277,1
1.395,0.069,24,934,1969.2293,1
1.342,0.118,13,2209,1321.4967,1
1.945,0.031,23,1884,2423.7087,1
2.05,0.009,89,1788,2469.7552,1
1.157,0.076,83,3006,1801.0698,1
1.508,0.111,38,1584,2513.8861,1
1.721,0.02,99,1592,2725.0972,1
1.943,0.058,5,1980,2501.8346,1
1.563,0.064,25,1776,2180.617,1
1.697,0.138,43,1980,2110.3758,1
2.434,0.403,1,2264,1948.2903,1
1.074,0.038,42,2408,1414.6659,1
2.054,0.348,1,1232,1948.2903,1
1.631,0.019,89,1572,2098.3849,1
0.665,0.021,73,1806,1168.4198,1
1.154,0.026,21,2409,1427.705,1
1.519,0.218,26,732,1883.182,1
1.825,0.337,1,2292,2270.4845,1
1.356,0.019,13,3008,1796.1411,1
1.187,0.078,23,2208,1297.4747,1
1.202,0.029,79,2408,1482.8278,1
1.827,0.03,3,2296,2493.8669,1
1.976,0.177,1,2472,2150.4197,1
1.488,0.042,4,2409,1469.6989,1
1.47,0.078,2,19104,3050.4559,1
1.357,0.127,161,3007,1452.5847,1
3.861,0.537,1,1828,1642.9109,1
1.792,0.101,84,1584,2658.0624,1
2.132,0.106,1,2184,2600.0747,1
1.339,0.101,3,2410,1469.6989,1
1.222,0.026,2,1032,2096.3923,1
1.727,0.062,8,1780,2358.7209,1
1.619,0.065,44,1576,2311.6665,1
1.813,0.193,20,1676,2285.6758,1
1.225,0.008,122,632,1931.1829,1
1.276,0.147,5,1034,2158.4001,1
1.698,0.073,2,1692,2822.2786,1
1.173,0.06,72,2008,1254.499,1
3.145,0.474,1,2164,1884.2444,1
2.054,0.05,2,1984,2591.0399,1
2.503,0.291,5,1996,2939.2539,1
1.062,0.072,25,2608,1544.7228,1
2.02,0.031,8,18112,3374.9434,1
1.141,0.085,14,940,2001.1406,1
2.046,0.083,51,1592,2674.1486,1
2.112,0.047,177,1488,2585.9817,1
1.426,0.052,61,842,2102.2456,1
1.472,0.079,3,1656,1859.0888,1
0.859,0.014,205,2005,1308.392,1
1.071,0.017,484,3005,1801.0709,1
2.007,0.01,449,12104,3182.6545,1
3.079,0.367,1,26120,3332.7184,1
1.231,0.004,20,832,1861.1289,1
1.26,0.007,162,2407,1553.7641,1
1.617,0.068,6,1234,2015.3384,1
3.092,0.394,1,2192,2830.3611,1
1.445,0.182,8,836,2215.3054,1
1.698,0.241,8,1034,2012.3752,1
1.396,0.165,5,2210,1598.8264,1
1.227,0.048,8,2608,1615.8528,1
5.147,0.588,1,36124,3624.2024,1
1.247,0.051,32,738,2238.4299,1
4.751,0.463,1,33116,3354.8555,1
1.178,0.133,4,1552,1278.3879,1
1.847,0.029,372,1184,2580.9451,1
1.201,0.008,71,2607,1543.738,1
1.327,0.078,34,2808,1836.0996,1
1.367,0.074,9,832,1906.1761,1
1.237,0.067,102,3007,1777.9928,1
1.663,0.027,50,1580,2646.1216,1
1.931,0.108,8,19112,3334.9072,1
1.605,0.007,6,1584,2791.1863,1
1.163,0.11,407,2406,1534.6526,1
1.942,0.035,56,1592,2623.9463,1
1.21,0.145,3,3009,1726.9915,1
1.352,0.021,29,832,1923.1841,1
1.391,0.065,28,634,2029.3642,1
1.625,0.148,190,1276,2361.7484,1
2.133,0.138,135,16148,4172.6557,1
0.624,0.083,5,805,545.652,1
1.583,0.091,5,17112,3246.7455,1
1.208,0.084,2,3009,1726.9915,1
1.334,0.083,9,1032,1879.2713,1
1.832,0.132,4,1992,2669.1296,1
1.234,0.005,24,836,1832.9451,1
1.541,0.107,18,834,1886.1077,1
0.782,0.029,14,1808,1230.303,1
1.884,0.001,158,14116,3365.0178,1
1.285,0.143,36,738,2335.6861,1
1.516,0.153,1,1032,2030.3728,1
1.63,0.02,78,936,2166.4595,1
1.235,0.003,31,1676,2156.5083,1
2.403,0.23,7,1892,2737.1022,1
1.403,0.073,27,940,2034.272,1
1.906,0.133,1,1326,1655.0146,1
1.516,0.075,11,938,2170.3672,1
1.373,0.037,73,734,1888.1082,1
1.767,0.297,4,1032,1911.1858,1
1.604,0.246,1,3010,1726.9915,1
0.938,0.041,406,2805,1655.8783,1
0.556,0.026,176,802,485.5382,1
1.492,0.032,199,14108,3172.558,1
1.194,0.042,81,740,2370.8186,1
1.473,0.228,59,732,1899.0979,1
1.312,0.002,3,934,2037.518,1
1.928,0.046,8,18100,3045.536,1
1.606,0.036,144,14104,3084.473,1
1.935,0.171,1,24112,3197.7095,1
1.296,0.108,26,2808,1724.0276,1
1.398,0.191,2,1042,2403.6784,1
0.835,0.107,26,805,543.6183,1
2.014,0.097,7,18108,3364.9238,1
1.79,0.074,51,16112,3273.8241,1
1.951,0.021,24,1692,2930.4306,1
1.383,0.057,29,738,2175.4704,1
1.622,0.082,143,1388,2595.0788,1
2.726,0.219,287,14108,2997.3331,1
1.402,0.028,42,740,2400.7266,1
2.938,0.427,1,20108,3216.7656,1
1.054,0.077,29,2808,1719.9561,1
1.933,0.167,2,2092,2655.0007,1
1.327,0.009,1,1952,1676.9329,1
1.312,0.06,3,1809,1108.3066,1
1.451,0.056,4,1132,1793.0562,1
1.018,0.095,136,1806,986.065,1
0.338,0.18,10,401,305.393,1
1.552,0.291,1,1318,1108.3066,1
1.179,0.063,85,1406,952.1186,1
1.41,0.184,5,1809,1108.3066,1
1.198,0.034,45,1140,1302.537,1
1.07,0.016,16,1607,875.0515,1
0.666,0.131,16,804,533.6232,1
1.289,0.102,40,1248,1477.7335,1
1.07,0.114,6,1005,677.7617,1
0.95,0.167,43,2607,1305.4948,1
1.554,0.174,2,2068,2081.4614,1
0.854,0.036,42,1606,982.1015,1
1.13,0.131,9,1809,1099.2963,1
0.487,0.168,27,802,533.6232,1
0.48,0.245,38,802,533.6232,1
0.569,0.206,15,403,371.3507,1
0.667,0.146,9,803,431.4466,1
0.455,0.021,43,802,363.3281,1
0.582,0.135,1,605,334.3299,1
0.544,0.221,3,804,363.3281,1
0.472,0.139,4,602,306.2762,1
0.836,0.105,18,805,501.5376,1
1.198,0.106,2,605,420.4662,1
1.258,0.186,16,1808,1108.3066,1
0.428,0.048,79,802,533.6232,1
1.134,0.003,128,1348,1498.7637,1
0.546,0.142,2,805,363.3281,1
0.424,0.146,62,802,533.6232,1
1.167,0.061,31,1236,1083.228,1
1.435,0.02,8,2812,919.1071,1
2.097,0.291,3,1811,1108.3066,1
0.802,0.017,17,1607,1008.1026,1
1.131,0.065,2,1811,1108.3066,1
1.539,0.36,1,1611,952.1192,1
0.703,0.061,138,1204,735.9255,1
1.258,0.155,104,1240,1199.4136,1
1.092,0.17,6,1810,1108.3066,1
0.61,0.264,25,803,533.6232,1
1.019,0.012,4,2009,1209.4117,1
1.413,0.218,26,2809,919.1071,1
0.646,0.17,30,804,535.5981,1
1.387,0.154,1,1209,729.829,1
0.875,0.112,1,1611,952.1192,1
0.833,0.232,33,1205,735.9255,1
1.5,0.193,1,1409,823.0037,1
1.234,0.167,69,1808,1004.1576,1
1.396,0.065,27,1552,1500.7618,1
1.321,0.029,21,1656,1762.1278,1
0.928,0.132,4,1408,848.9518,1
0.792,0.055,2,1207,735.9255,1
1.169,0.004,2,1436,1106.2414,1
1.359,0.006,5,1968,1752.9171,1
0.973,0.002,19,1207,800.9133,1
1.029,0.047,84,1406,760.8864,1
1.367,0.149,33,1332,1017.1942,1
1.182,0.065,3,1336,1329.5212,1
0.858,0.127,169,1004,718.8112,1
0.82,0.051,17,1208,834.0299,1
1.014,0.068,6,1609,989.1399,1
1.458,0.086,96,2207,1245.355,1
1.507,0.018,7,1236,1118.2958,1
1.094,0.06,446,2005,1203.3611,1
0.985,0.186,7,1407,949.0381,1
1.144,0.06,29,2008,1218.3757,1
1.043,0.014,1,1409,1004.0624,1
0.985,0.001,1,1208,615.6848,1
1.038,0.124,3,2812,938.0947,1
1.285,0.147,6,1548,1396.6251,1
1.677,0.108,2,1860,1853.0215,1
1.692,0.052,7,1980,2144.4742,1
1.639,0.194,8,1772,2257.4816,1
1.423,0.034,2,2610,1494.7605,1
1.629,0.056,5,1132,1793.0562,1
1.762,0.158,1,1968,1989.2127,1
1.401,0.004,37,1336,1066.1766,1
1.595,0.306,3,3011,1806.0989,1
1.674,0.135,35,1668,1944.2217,1
1.674,0.007,8,1872,2108.4288,1
1.204,0.045,9,3009,1777.0134,1
1.101,0.041,199,632,1887.1229,1
1.179,0.039,34,2607,1583.8925,1
1.772,0.07,1,1872,2127.3386,1
1.401,0.075,53,2607,1493.8285,1
2.095,0.041,4,1888,2322.6624,1
1.275,0.013,214,2605,1747.0405,1
1.201,0.007,221,2406,1428.5681,1
1.111,0.079,25,2007,1426.7287,1
0.923,0.089,183,2007,1099.2244,1
1.3,0.005,62,2606,1555.7984,1
2.139,0.231,14,1784,2238.5159,1
2.12,0.218,3,20108,3186.7881,1
1.304,0.077,17,2209,1346.6365,1
1.594,0.349,2,3011,1889.153,1
1.605,0.241,1,1132,1946.205,1
1.852,0.088,4,2188,2508.8786,1
1.143,0.078,12,1034,1956.1834,1
1.834,0.161,367,13100,2906.292,1
1.643,0.327,3,1032,1946.205,1
1.515,0.098,2,3010,1902.109,1
1.486,0.002,33,1564,1884.0539,1
1.545,0.031,19,932,1695.8652,1
1.571,0.084,15,932,1828.1424,1
1.536,0.153,39,3007,1902.109,1
1.64,0.168,16,1684,2406.7275,1
1.495,0.017,8,1688,2664.1145,1
2.209,0.213,1,2176,2346.6857,1
1.278,0.025,4,2009,1337.5048,1
2.077,0.128,5,1888,2464.8224,1
2.27,0.382,1,1032,1946.205,1
1.399,0.035,39,3007,1889.153,1
1.1,0.052,6,2609,1343.5152,1
1.35,0.054,19,3008,1755.0422,1
2.219,0.035,31,1692,2727.1737,1
1.558,0.235,1,2609,1726.0555,1
1.76,0.02,237,1296,2978.5328,1
2.474,0.284,1,2184,2471.8602,1
1.692,0.123,1,2268,1943.2922,1
1.564,0.155,1,2172,2222.5354,1
1.118,0.011,68,2807,1626.7899,1
1.24,0.087,2,1032,1841.0544,1
1.6,0.119,6,3007,2041.3936,1
1.86,0.062,5,1880,2334.655,1
1.091,0.008,2,3010,1827.024,1
0.942,0.107,17,2608,1569.8425,1
2.106,0.242,3,1896,2763.1027,1
0.757,0.034,31,2207,1288.383,1
1.886,0.097,182,14112,3223.6544,1
1.703,0.003,67,16104,3129.6703,1
1.867,0.245,1,1632,1940.291,1
1.449,0.213,1,2812,1802.0778,1
1.537,0.096,63,2807,1768.1504,1
2.529,0.352,1,1432,1940.291,1
1.974,0.107,6,20120,3453.8688,1
1.878,0.115,75,16100,2846.1462,1
1.693,0.033,71,1676,2302.6918,1
2.158,0.259,1,1432,1940.291,1
1.219,0.012,76,2806,1713.9049,1
1.877,0.035,86,15108,2925.3681,1
2.798,0.39,1,1530,1883.239,1
1.423,0.062,26,17108,3212.622,1
1.924,0.131,1,1132,1940.291,1
1.893,0.107,1,20100,2957.4585,1
2.602,0.253,1,23100,2834.33,1
2.272,0.285,1,3012,1883.239,1
1.219,0.005,27,832,1926.1565,1
2.124,0.269,3,1132,1940.291,1
1.703,0.015,7,1792,2733.0424,1
1.649,0.026,2,1232,1940.291,1
2.016,0.094,42,15104,3064.5536,1
1.712,0.034,289,13104,3308.8048,1
2.313,0.399,1,1332,1940.291,1
1.874,0.173,16,19116,3564.073,1
1.234,0.102,32,734,1921.1381,1
2.159,0.205,1,24104,2988.4671,1
1.751,0.005,23,18112,3217.5396,1
1.967,0.044,4,1892,2698.0252,1
1.948,0.065,199,1396,2895.3579,1
1.198,0.279,13,2809,1702.8388,1
1.152,0.074,11,1209,863.9873,1
1.031,0.001,14,2809,1702.8388,1
1.948,0.099,12,1888,2569.8262,1
1.415,0.091,105,2807,1687.969,1
0.744,0.037,109,1605,865.9544,1
1.266,0.002,37,2208,1383.6109,1
1.053,0.052,71,1807,1192.4234,1
0.719,0.027,13,1206,716.7466,1
1.208,0.032,2,1348,1471.63,1
1.335,0.122,15,1036,1121.1663,1
0.929,0.002,25,1406,798.9817,1
1.513,0.053,236,14112,3418.8119,1
3.961,0.563,1,3380,2496.9751,1
1.284,0.109,3,940,2496.9751,1
1.79,0,1,1238,2453.9306,1
2.201,0.023,4,20120,3236.6851,1
1.56,0.051,18,16100,3123.7344,1
1.684,0.11,1,20116,3643.2704,1
0.572,0.026,1,1006,547.523,1
1.375,0.056,2,2260,1627.8708,1
0.712,0.237,42,603,426.4734,1
1.827,0.091,28,1784,2569.7704,1
1.069,0.049,8,1876,1994.2732,1
0.544,0.013,18,602,304.3036,1
0.961,0.155,1,1810,1182.2121,1
0.902,0.106,126,2207,1284.5187,1
0.966,0.107,51,1406,887.0013,1
0.353,0.01,5,603,430.5052,1
0.438,0.247,13,603,304.3036,1
0.494,0.131,5,604,345.3562,1
0.616,0.034,244,440,1267.3617,1
1.195,0.048,4,1348,1463.5664,1
0.513,0.122,93,803,606.603,1
0.881,0.041,57,1406,861.0276,1
0.866,0.009,93,1048,1458.6353,1
1.503,0.079,3,1348,1471.7814,1
0.567,0.109,10,403,319.3611,1
1.172,0.164,3,1444,1179.3515,1
0.466,0.071,19,602,304.3036,1
0.724,0.021,8,804,485.5816,1
1.444,0.211,61,836,1121.1663,1
1.062,0.108,3,1352,1702.9719,1
1.117,0.01,24,1348,1433.5481,1
1.456,0.144,52,1344,1366.5897,1
1.217,0.133,1,1609,1002.2224,1
1.394,0.016,105,1444,1326.6054,1
1.006,0.089,4,2210,1211.5113,1
1.553,0.077,12,1648,1518.6445,1
1.178,0.031,6,2810,1122.3354,1
0.985,0.04,69,1032,1061.2468,1
0.964,0.096,51,1206,813.906,1
0.705,0.003,128,1005,676.6788,1
0.535,0.04,18,1005,733.95,1
0.84,0.027,71,1407,760.8864,1
1.672,0.138,1,1328,920.0001,1
1.753,0.189,19,1440,1314.5052,1
1.217,0.087,19,2809,1058.1658,1
1.603,0.137,1,1968,1700.0092,1
1.012,0.114,22,1206,765.8645,1
1.225,0.052,5,2811,947.9573,1
1.105,0.024,1,2011,1066.192,1
1.032,0.028,96,2206,1509.7691,1
1.249,0.049,68,2006,1266.426,1
1.222,0.05,4,1208,775.8174,1
1.608,0.017,54,1240,1314.5052,1
1.824,0.055,1,2256,1701.9432,1
1.487,0.071,65,1556,1624.8981,1
1.202,0.026,28,2007,1327.5901,1
0.965,0.041,19,1206,775.8174,1
1.258,0.104,181,936,919.0434,1
1.187,0.025,5,1808,1299.493,1
1.219,0.248,1,1609,817.9384,1
1.729,0.04,22,1796,3072.5542,1
0.916,0.018,58,1607,1168.2866,1
1.337,0.084,1,2160,1754.964,1
1.583,0.118,2,1976,2247.4988,1
1.73,0.281,1,2064,1847.1418,1
1.091,0.263,11,1206,979.1286,1
1.034,0.11,1,1809,1149.2848,1
1.524,0.052,7,1788,2425.8077,1
1.944,0.079,2,1976,2336.6044,1
1.516,0.09,33,2607,1609.9328,1
1.15,0.005,57,2206,1433.6708,1
1.285,0.019,36,834,2031.2994,1
1.65,0.245,74,3007,1903.1036,1
0.9,0.05,49,1808,1002.22,1
0.968,0.035,109,2006,1185.2629,1
1.218,0.079,42,2406,1416.5517,1
1.343,0.112,39,1684,2224.5983,1
0.994,0.128,3,2210,1335.4357,1
2.63,0.463,1,1328,1470.7734,1
1.203,0.033,25,2608,1413.7215,1
1.577,0.04,5,2268,1801.0424,1
2.323,0.427,1,1328,1470.7734,1
1.562,0.026,3,2610,1413.7215,1
2.663,0.516,1,1430,1557.8516,1
1.813,0.051,2,19104,2984.285,1
1.861,0.399,1,1328,1470.7734,1
2.216,0.415,2,2612,1413.7215,1
1.008,0.047,4,1336,1073.1717,1
1.441,0.023,35,1680,2333.5922,1
1.065,0.233,31,1807,1072.2267,1
2.047,0.045,4,1876,2509.8187,1
0.87,0.026,30,1807,1077.1601,1
1.33,0.013,1,1132,1672.9402,1
2.651,0.476,1,1534,1836.1162,1
1.098,0.011,30,2208,1386.5397,1
1.75,0.055,6,1968,1976.1308,1
1.338,0.164,215,3006,1829.9996,1
2.743,0.459,1,1634,1836.1162,1
1.396,0.173,266,636,1983.2927,1
1.957,0.096,78,1588,2470.8511,1
1.166,0.006,1,3009,1955.3912,1
1.102,0.026,195,2007,1323.4437,1
1.304,0.098,13,1556,1617.7337,1
1.385,0.039,40,732,1849.9904,1
1.504,0.104,33,1788,2715.0356,1
1.028,0.026,8,1808,1188.3179,1
1.158,0.029,67,2807,1680.8506,1
1.636,0.263,21,934,1884.2189,1
1.862,0.087,49,16112,3254.4712,1
1.517,0.044,41,1368,2154.3238,1
1.794,0.282,54,834,1964.0759,1
1.357,0.005,15,1780,2350.5243,1
1.868,0.022,71,17100,2731.1413,1
1.474,0.009,3,1968,1921.0978,1
1.802,0.066,19,1680,2436.708,1
1.39,0.108,17,842,2202.4187,1
2.076,0.106,45,16116,2983.3845,1
1.908,0.025,200,13108,3353.9091,1
1.373,0.051,88,634,1997.167,1
1.464,0.149,58,634,2097.2689,1
2.371,0.087,5,21112,3019.4603,1
2.304,0.189,18,20120,3146.5445,1
1.004,0.038,341,532,1890.0906,1
1.286,0.148,19,3009,1969.4002,1
1.895,0.067,206,14128,3341.7388,1
1.351,0.006,59,3006,1835.9452,1
1.254,0.036,97,1696,2690.0953,1
0.572,0.012,3,603,447.446,1
1.154,0.061,8,1132,1048.2481,1
0.803,0.002,43,1005,693.8139,1
2.03,0.089,1,2096,2892.3239,1
1.113,0.017,1,2409,1260.4076,1
1.377,0.05,288,1260,1721.0734,1
0.87,0.124,13,2207,1259.4258,1
1.423,0.002,2,2268,1751.9519,1
1.287,0.079,21,932,1048.2481,1
1.342,0.003,1,1964,1958.3068,1
1.046,0.058,1,2811,1468.5811,1
0.846,0.061,6,1407,916.0458,1
1.363,0.051,26,1356,1663.0087,1
1.359,0.032,7,805,475.4998,1
0.878,0.061,8,804,531.6103,1
1.132,0.015,8,1132,1048.2481,1
1.198,0.076,13,1032,1048.2481,1
1.067,0.018,15,1248,1450.7137,1
0.862,0.057,168,1404,926.0843,1
0.942,0.044,126,1248,1497.7272,1
1.193,0.031,21,804,475.4998,1
1.28,0.004,80,1406,842.9945,1
1.02,0.036,17,1405,926.0843,1
1.39,0.131,135,1032,1000.0336,1
0.938,0.094,4,1408,926.0843,1
0.777,0.055,6,805,612.6866,1
1.639,0.126,3,1856,1724.0342,1
0.638,0.172,42,1004,607.6189,1
0.627,0.117,291,1002,607.6189,1
1.036,0.05,67,1348,1381.5492,1
0.716,0.016,3,1006,687.8785,1
1.159,0.001,199,2006,1220.4474,1
0.694,0.012,1,1132,1009.1302,1
1.393,0.08,122,1140,1040.0954,1
1.182,0.13,34,1807,1145.3802,1
1.191,0.11,46,2009,1288.4643,1
1.001,0.024,25,1444,1413.5944,1
1.02,0.029,29,1136,1184.2749,1
1.105,0.019,57,1236,1031.2176,1
0.795,0.034,54,1207,779.9377,1
1.371,0.049,30,1552,1381.5029,1
1.818,0.068,14,1676,1959.1406,1
1.234,0.034,15,1664,1776.0636,1
1.391,0.068,20,1648,1280.3978,1
0.831,0.018,4,1207,659.738,1
0.999,0.082,2,2408,1537.6934,1
1.235,0.184,5,2009,1271.5669,1
1.799,0.15,5,2060,1883.1784,1
0.717,0.08,5,1206,812.0232,1
0.904,0.061,97,1806,1252.4449,1
1.652,0.303,6,940,2427.7588,1
1.134,0.029,249,1464,1793.1369,1
1.336,0.099,61,2607,1609.9452,1
1.425,0.069,16,1764,1793.1369,1
1.149,0.066,4,2008,1382.625,1
1.612,0.01,74,1576,2240.5455,1
1.166,0.019,61,2207,1413.5944,1
1.363,0.019,4,1856,1693.032,1
1.673,0.075,75,1580,2385.7186,1
1.052,0.047,256,2605,1618.776,1
1.587,0.012,3,2060,1908.228,1
1.771,0.098,211,15132,3716.3515,1
1.847,0.066,6,19104,3048.6069,1
1.192,0.044,23,2209,1287.5224,1
1.318,0.146,36,1656,1664.0214,1
1.993,0.161,120,1492,2571.8706,1
1.76,0.076,13,1888,2602.9862,1
2.273,0.323,1,2260,1721.0734,1
2.431,0.495,1,1430,1721.0734,1
1.953,0.101,18,1788,2580.0814,1
1.706,0.133,140,1184,2572.8676,1
1.274,0.177,2,2209,1399.741,1
2.654,0.489,1,1968,1921.311,1
1.157,0.075,10,3009,1694.903,1
1.822,0.022,20,1784,2210.4205,1
1.569,0.193,2,1136,1869.013,1
0.82,0.02,108,2006,1158.3207,1
1.704,0.053,130,15100,2554.7882,1
1.564,0.252,1,2610,1658.928,1
1.53,0.055,3,19108,3128.5309,1
1.54,0.08,11,2809,1762.9619,1
1.06,0.108,2,2608,1675.8837,1
1.464,0.049,1,2811,1782.03,1
1.915,0.214,12,19116,3310.7242,1
1.205,0.011,65,740,2212.4602,1
1.206,0.019,97,2606,1637.9122,1
0.657,0.087,12,1205,821.9446,1
1.832,0.062,42,1780,2239.5572,1
1.833,0.052,27,16120,3122.4772,1
1.347,0.157,19,832,1815.0141,1
1.712,0.032,47,16116,3363.8601,1
1.778,0.225,18,932,2006.3452,1
1.857,0.08,19,18116,3437.9854,1
1.254,0.105,120,532,2006.3452,1
2.308,0.127,94,16128,3650.1156,1
1.688,0.05,4,1996,2826.2004,1
1.268,0.196,38,840,2279.5816,1
0.863,0.013,1,2009,1202.3739,1
1.768,0.064,43,16112,3392.0428,1
1.426,0.117,105,3006,1694.903,1
0.706,0.141,2,603,378.4289,1
1.485,0.107,80,1360,1880.1712,1
1.221,0.033,5,1440,1246.52,1
0.924,0.097,82,2005,1258.435,1
0.564,0.046,7,603,406.4368,1
0.774,0.062,3,604,404.3806,1
1.551,0.089,28,17104,3057.3332,1
1.204,0.043,62,736,2121.4322,1
0.951,0.002,7,1660,1653.8523,1
5.645,0.749,1,43160,4537.0946,1
1.941,0.185,2,1860,1790.9613,1
1.933,0.262,27,1656,1689.8889,1
1.417,0.05,26,1784,2471.93,1
1.725,0.083,37,1660,1850.101,1
1.527,0.032,9,1664,1980.2152,1
0.804,0.008,10,2008,1377.653,1
0.541,0.065,8,603,390.4374,1
0.6,0.05,6,603,551.6439,1
0.527,0.01,5,602,390.4374,1
0.264,0.011,5,601,393.3636,1
0.788,0.114,25,540,1265.2566,1
1.153,0.032,2,1340,1163.2933,1
0.976,0.055,4,1608,1003.2107,1
0.803,0.034,65,1205,654.589,1
1.2,0.06,23,2809,901.0306,1
1.212,0.05,124,1148,1442.6318,1
0.826,0.006,9,832,896.8669,1
1.419,0.082,8,1644,1436.5194,1
1.306,0.028,37,1344,1214.1223,1
1.648,0.092,21,1236,1118.2189,1
1.593,0.082,25,1236,1118.2189,1
1.442,0.117,7,1544,1214.1223,1
1.516,0.058,7,1552,1345.5157,1
1.52,0.019,26,1336,1118.2189,1
1.336,0.01,92,932,1005.0594,1
1.27,0.059,71,1136,1118.2189,1
1.65,0.022,4,1552,1345.5157,1
3.787,0.314,1,3280,2264.5274,1
3.362,0.217,2,2884,2420.7149,1
3.062,0.339,1,3080,2264.5274,1
1.524,0.371,1,1410,1052.1118,1
1.647,0.062,2,1536,1158.3704,1
3.381,0.404,1,3284,2420.7149,1
2.228,0.151,1,2780,2264.5274,1
1.199,0.029,44,1607,1030.1963,1
1.005,0.096,67,1005,746.9059,1
3.143,0.442,1,3280,2264.5274,1
1.58,0.085,13,1652,1578.6693,1
3.912,0.463,1,3580,2264.5274,1
2.142,0.398,1,1634,1895.0632,1
1.363,0.023,8,1336,1118.2189,1
0.94,0.1,20,1206,750.7209,1
0.868,0.113,60,2208,1213.236,1
1.219,0.001,18,2409,1411.5964,1
1.654,0.046,214,1484,2500.7168,1
2.603,0.317,1,2168,2160.431,1
1.966,0.229,2,1768,2169.5517,1
1.678,0.014,35,1788,2373.3838,1
1.627,0.1,6,1892,2745.0578,1
2.148,0.293,1,19104,3011.4388,1
1.897,0.133,5,2048,1463.5807,1
1.461,0.083,3,3010,1736.924,1
1.291,0.043,18,3009,1751.0752,1
1.298,0.012,484,1072,2193.5011,1
1.032,0.043,40,1607,1232.3745,1
0.976,0.13,108,2005,1352.5963,1
1.647,0.032,340,1184,2445.6558,1
2.083,0.023,55,1680,2575.8366,1
1.754,0.336,1,2411,1311.3374,1
1.146,0.041,3,3009,1848.0006,1
1.192,0.093,6,942,2304.2805,1
1.638,0.002,97,1596,2603.564,1
1.101,0.073,373,2805,1576.7852,1
1.347,0.013,107,3006,1820.0764,1
1.644,0.018,17,1696,2755.0219,1
1.335,0.167,45,732,1766.8891,1
1.385,0.136,22,2809,1734.9232,1
1.392,0.231,15,2809,1600.7888,1
1.159,0.032,10,2408,1544.7345,1
1.65,0.075,6,19108,2920.8194,1
1.954,0.153,9,1892,2686.8842,1
1.706,0.098,1,1132,1830.8921,1
1.889,0.029,7,1972,2186.4162,1
1.724,0.038,80,15100,2771.0051,1
1.261,0.145,2,932,1944.306,1
1.18,0.105,2,832,1906.101,1
1.433,0.196,43,2607,1573.857,1
1.251,0.024,67,2807,1677.8529,1
1.614,0.075,8,19112,3094.3954,1
1.837,0.007,15,1684,2325.647,1
2.759,0.16,1,25116,3323.739,1
1.317,0.172,1,1038,2223.409,1
1.108,0.086,316,632,1869.0253,1
2.48,0.019,1,22116,3323.739,1
1.275,0.078,119,736,2115.4558,1
1.588,0.007,1,23124,3502.0241,1
1.079,0.039,176,736,2004.1543,1
2.004,0.007,4,20116,3361.7158,1
1.179,0.062,20,832,1852.0126,1
1.238,0.035,19,832,1774.9946,1
1.177,0.062,283,532,1862.0294,1
1.309,0.087,16,2809,1621.8725,1
2.058,0.099,2,2080,2429.798,1
1.275,0.161,8,3008,1964.2981,1
1.902,0.13,108,1576,2466.7583,1
1.851,0.01,1,22116,3269.6257,1
2.037,0.008,478,1296,2800.0436,1
1.672,0.1,243,13100,2992.4388,1
0.848,0.049,127,1406,985.0862,1
0.802,0.033,1,842,2491.8403,1
1.76,0.068,11,1780,2566.8524,1
1.256,0.062,4,932,1894.1742,1
1.553,0.155,2,1140,2190.1333,1
2.063,0.098,9,20128,3934.4431,1
1.298,0.005,86,1684,2555.7558,1
1.568,0.258,41,1448,1400.5701,1
1.052,0.051,34,932,1089.1307,1
0.841,0.033,2,605,443.5443,1
0.831,0.052,125,1805,1114.1405,1
1.465,0.187,28,1344,1419.5542,1
0.979,0.07,32,1408,931.9585,1
